date,blm,tweet_count
2014-12-05,No,574
2014-12-06,No,405
2014-12-07,No,291
2014-12-08,No,207
2014-12-09,No,230
2014-12-10,No,199
2014-12-11,No,192
2014-12-12,No,201
2014-12-13,No,278
2014-12-14,No,373
2014-12-15,No,253
2014-12-16,No,223
2014-12-17,No,172
2014-12-18,No,151
2014-12-19,No,135
2014-12-20,No,131
2014-12-21,No,181
2014-12-22,No,176
2014-12-23,No,195
2014-12-24,No,388
2014-12-25,No,156
2014-12-26,No,182
2014-12-27,No,187
2014-12-28,No,648
2014-12-29,No,487
2014-12-30,No,166
2014-12-31,No,175
2015-01-01,No,242
2015-01-02,No,177
2015-01-03,No,139
2015-01-04,No,179
2015-01-05,No,487
2015-01-06,No,168
2015-01-07,No,175
2015-01-08,No,602
2015-01-09,No,237
2015-01-10,No,210
2015-01-11,No,201
2015-01-12,No,127
2015-01-13,No,153
2015-01-14,No,209
2015-01-15,No,163
2015-01-16,No,153
2015-01-17,No,226
2015-01-18,No,191
2015-01-19,No,263
2015-01-20,No,154
2015-01-21,No,303
2015-01-22,No,183
2015-01-23,No,242
2015-01-24,No,131
2015-01-25,No,306
2015-01-26,No,438
2015-01-27,No,234
2015-01-28,No,201
2015-01-29,No,257
2015-01-30,No,153
2015-01-31,No,259
2015-02-01,No,182
2015-02-02,No,242
2015-02-03,No,284
2015-02-04,No,264
2015-02-05,No,273
2015-02-06,No,317
2015-02-07,No,149
2015-02-08,No,212
2015-02-09,No,209
2015-02-10,No,276
2015-02-11,No,239
2015-02-12,No,223
2015-02-13,No,251
2015-02-14,No,158
2015-02-15,No,148
2015-02-16,No,247
2015-02-17,No,227
2015-02-18,No,203
2015-02-19,No,174
2015-02-20,No,438
2015-02-21,No,390
2015-02-22,No,285
2015-02-23,No,501
2015-02-24,No,601
2015-02-25,No,342
2015-02-26,No,451
2015-02-27,No,188
2015-02-28,No,188
2015-03-01,No,256
2015-03-02,No,181
2015-03-03,No,252
2015-03-04,No,191
2015-03-05,No,295
2015-03-06,No,253
2015-03-07,No,385
2015-03-08,No,243
2015-03-09,No,121
2015-03-10,No,171
2015-03-11,No,118
2015-03-12,No,145
2015-03-13,No,98
2015-03-14,No,99
2015-03-15,No,111
2015-03-16,No,170
2015-03-17,No,157
2015-03-18,No,227
2015-03-19,No,344
2015-03-20,No,250
2015-03-21,No,193
2015-03-22,No,332
2015-03-23,No,250
2015-03-24,No,254
2015-03-25,No,226
2015-03-26,No,472
2015-03-27,No,305
2015-03-28,No,212
2015-03-29,No,401
2015-03-30,No,211
2015-03-31,No,285
2015-04-01,No,211
2015-04-02,No,174
2015-04-03,No,159
2015-04-04,No,119
2015-04-05,No,275
2015-04-06,No,203
2015-04-07,No,360
2015-04-08,No,1082
2015-04-09,No,729
2015-04-10,No,506
2015-04-11,No,197
2015-04-12,No,301
2015-04-13,No,337
2015-04-14,No,217
2015-04-15,No,153
2015-04-16,No,215
2015-04-17,No,204
2015-04-18,No,131
2015-04-19,No,240
2015-04-20,No,202
2015-04-21,No,152
2015-04-22,No,301
2015-04-23,No,174
2015-04-24,No,173
2015-04-25,No,123
2015-04-26,No,251
2015-04-27,No,356
2015-04-28,No,833
2015-04-29,No,554
2015-04-30,No,598
2015-05-01,No,350
2015-05-02,No,261
2015-05-03,No,121
2015-05-04,No,386
2015-05-05,No,192
2015-05-06,No,388
2015-05-07,No,262
2015-05-08,No,144
2015-05-09,No,107
2015-05-10,No,193
2015-05-11,No,154
2015-05-12,No,133
2015-05-13,No,229
2015-05-14,No,179
2015-05-15,No,140
2015-05-16,No,183
2015-05-17,No,244
2015-05-18,No,387
2015-05-19,No,343
2015-05-20,No,166
2015-05-21,No,151
2015-05-22,No,205
2015-05-23,No,124
2015-05-24,No,196
2015-05-25,No,298
2015-05-26,No,202
2015-05-27,No,233
2015-05-28,No,152
2015-05-29,No,206
2015-05-30,No,179
2015-05-31,No,91
2015-06-01,No,136
2015-06-02,No,207
2015-06-03,No,536
2015-06-04,No,229
2015-06-05,No,199
2015-06-06,No,136
2015-06-07,No,331
2015-06-08,No,279
2015-06-09,No,242
2015-06-10,No,290
2015-06-11,No,286
2015-06-12,No,270
2015-06-13,No,276
2015-06-14,No,110
2015-06-15,No,210
2015-06-16,No,139
2015-06-17,No,259
2015-06-18,No,851
2015-06-19,No,572
2015-06-20,No,456
2015-06-21,No,163
2015-06-22,No,178
2015-06-23,No,243
2015-06-24,No,426
2015-06-25,No,350
2015-06-26,No,1113
2015-06-27,No,296
2015-06-28,No,257
2015-06-29,No,202
2015-06-30,No,258
2015-07-01,No,230
2015-07-02,No,261
2015-07-03,No,147
2015-07-04,No,412
2015-07-05,No,266
2015-07-06,No,194
2015-07-07,No,265
2015-07-08,No,293
2015-07-09,No,277
2015-07-10,No,162
2015-07-11,No,144
2015-07-12,No,129
2015-07-13,No,168
2015-07-14,No,206
2015-07-15,No,245
2015-07-16,No,273
2015-07-17,No,328
2015-07-18,No,189
2015-07-19,No,219
2015-07-20,No,161
2015-07-21,No,184
2015-07-22,No,222
2015-07-23,No,715
2015-07-24,No,227
2015-07-25,No,286
2015-07-26,No,234
2015-07-27,No,149
2015-07-28,No,395
2015-07-29,No,245
2015-07-30,No,161
2015-07-31,No,147
2015-08-01,No,210
2015-08-02,No,3999
2015-08-03,No,4005
2015-08-04,No,809
2015-08-05,No,426
2015-08-06,No,423
2015-08-07,No,410
2015-08-08,No,243
2015-08-09,No,162
2015-08-10,No,224
2015-08-11,No,272
2015-08-12,No,296
2015-08-13,No,320
2015-08-14,No,224
2015-08-15,No,303
2015-08-16,No,907
2015-08-17,No,728
2015-08-18,No,539
2015-08-19,No,518
2015-08-20,No,370
2015-08-21,No,307
2015-08-22,No,177
2015-08-23,No,188
2015-08-24,No,147
2015-08-25,No,225
2015-08-26,No,198
2015-08-27,No,272
2015-08-28,No,185
2015-08-29,No,137
2015-08-30,No,128
2015-08-31,No,134
2015-09-01,No,279
2015-09-02,No,328
2015-09-03,No,164
2015-09-04,No,200
2015-09-05,No,179
2015-09-06,No,194
2015-09-07,No,157
2015-09-08,No,215
2015-09-09,No,197
2015-09-10,No,600
2015-09-11,No,342
2015-09-12,No,243
2015-09-13,No,228
2015-09-14,No,413
2015-09-15,No,152
2015-09-16,No,208
2015-09-17,No,163
2015-09-18,No,315
2015-09-19,No,197
2015-09-20,No,178
2015-09-21,No,203
2015-09-22,No,203
2015-09-23,No,242
2015-09-24,No,209
2015-09-25,No,232
2015-09-26,No,185
2015-09-27,No,207
2015-09-28,No,202
2015-09-29,No,156
2015-09-30,No,158
2015-10-01,No,138
2015-10-02,No,139
2015-10-03,No,122
2015-10-04,No,192
2015-10-05,No,178
2015-10-06,No,178
2015-10-07,No,194
2015-10-08,No,297
2015-10-09,No,135
2015-10-10,No,162
2015-10-11,No,108
2015-10-12,No,125
2015-10-13,No,109
2015-10-14,No,186
2015-10-15,No,162
2015-10-16,No,248
2015-10-17,No,136
2015-10-18,No,196
2015-10-19,No,285
2015-10-20,No,277
2015-10-21,No,568
2015-10-22,No,534
2015-10-23,No,332
2015-10-24,No,268
2015-10-25,No,232
2015-10-26,No,243
2015-10-27,No,286
2015-10-28,No,400
2015-10-29,No,414
2015-10-30,No,179
2015-10-31,No,240
2015-11-01,No,200
2015-11-02,No,221
2015-11-03,No,458
2015-11-04,No,358
2015-11-05,No,246
2015-11-06,No,185
2015-11-07,No,201
2015-11-08,No,226
2015-11-09,No,180
2015-11-10,No,285
2015-11-11,No,425
2015-11-12,No,261
2015-11-13,No,109
2015-11-14,No,120
2015-11-15,No,117
2015-11-16,No,133
2015-11-17,No,317
2015-11-18,No,237
2015-11-19,No,334
2015-11-20,No,310
2015-11-21,No,129
2015-11-22,No,239
2015-11-23,No,157
2015-11-24,No,172
2015-11-25,No,231
2015-11-26,No,204
2015-11-27,No,108
2015-11-28,No,202
2015-11-29,No,214
2015-11-30,No,391
2015-12-01,No,767
2015-12-02,No,592
2015-12-03,No,208
2015-12-04,No,261
2015-12-05,No,250
2015-12-06,No,107
2015-12-07,No,409
2015-12-08,No,263
2015-12-09,No,187
2015-12-10,No,143
2015-12-11,No,142
2015-12-12,No,137
2015-12-13,No,137
2015-12-14,No,208
2015-12-15,No,226
2015-12-16,No,222
2015-12-17,No,193
2015-12-18,No,223
2015-12-19,No,497
2015-12-20,No,343
2015-12-21,No,133
2015-12-22,No,222
2015-12-23,No,159
2015-12-24,No,111
2015-12-25,No,69
2015-12-26,No,97
2015-12-27,No,96
2015-12-28,No,398
2015-12-29,No,288
2015-12-30,No,234
2015-12-31,No,184
2016-01-01,No,118
2016-01-02,No,115
2016-01-03,No,385
2016-01-04,No,276
2016-01-05,No,174
2016-01-06,No,327
2016-01-07,No,395
2016-01-08,No,229
2016-01-09,No,95
2016-01-10,No,131
2016-01-11,No,120
2016-01-12,No,126
2016-01-13,No,279
2016-01-14,No,176
2016-01-15,No,162
2016-01-16,No,157
2016-01-17,No,117
2016-01-18,No,961
2016-01-19,No,729
2016-01-20,No,325
2016-01-21,No,263
2016-01-22,No,377
2016-01-23,No,380
2016-01-24,No,157
2016-01-25,No,188
2016-01-26,No,147
2016-01-27,No,205
2016-01-28,No,154
2016-01-29,No,205
2016-01-30,No,241
2016-01-31,No,228
2016-02-01,No,234
2016-02-02,No,217
2016-02-03,No,349
2016-02-04,No,241
2016-02-05,No,709
2016-02-06,No,281
2016-02-07,No,272
2016-02-08,No,321
2016-02-09,No,350
2016-02-10,No,204
2016-02-11,No,262
2016-02-12,No,210
2016-02-13,No,147
2016-02-14,No,474
2016-02-15,No,401
2016-02-16,No,246
2016-02-17,No,378
2016-02-18,No,415
2016-02-19,No,203
2016-02-20,No,183
2016-02-21,No,245
2016-02-22,No,256
2016-02-23,No,296
2016-02-24,No,387
2016-02-25,No,851
2016-02-26,No,334
2016-02-27,No,207
2016-02-28,No,244
2016-02-29,No,234
2016-03-01,No,407
2016-03-02,No,241
2016-03-03,No,253
2016-03-04,No,225
2016-03-05,No,179
2016-03-06,No,226
2016-03-07,No,211
2016-03-08,No,179
2016-03-09,No,120
2016-03-10,No,105
2016-03-11,No,144
2016-03-12,No,182
2016-03-13,No,224
2016-03-14,No,232
2016-03-15,No,167
2016-03-16,No,245
2016-03-17,No,156
2016-03-18,No,235
2016-03-19,No,288
2016-03-20,No,268
2016-03-21,No,179
2016-03-22,No,308
2016-03-23,No,206
2016-03-24,No,293
2016-03-25,No,260
2016-03-26,No,223
2016-03-27,No,276
2016-03-28,No,180
2016-03-29,No,133
2016-03-30,No,191
2016-03-31,No,316
2016-04-01,No,250
2016-04-02,No,325
2016-04-03,No,232
2016-04-04,No,293
2016-04-05,No,232
2016-04-06,No,362
2016-04-07,No,252
2016-04-08,No,252
2016-04-09,No,264
2016-04-10,No,158
2016-04-11,No,249
2016-04-12,No,135
2016-04-13,No,768
2016-04-14,No,356
2016-04-15,No,243
2016-04-16,No,196
2016-04-17,No,280
2016-04-18,No,152
2016-04-19,No,116
2016-04-20,No,154
2016-04-21,No,117
2016-04-22,No,146
2016-04-23,No,407
2016-04-24,No,166
2016-04-25,No,154
2016-04-26,No,271
2016-04-27,No,341
2016-04-28,No,281
2016-04-29,No,207
2016-04-30,No,240
2016-05-01,No,220
2016-05-02,No,399
2016-05-03,No,367
2016-05-04,No,349
2016-05-05,No,395
2016-05-06,No,244
2016-05-07,No,491
2016-05-08,No,208
2016-05-09,No,333
2016-05-10,No,430
2016-05-11,No,293
2016-05-12,No,221
2016-05-13,No,140
2016-05-14,No,202
2016-05-15,No,267
2016-05-16,No,214
2016-05-17,No,202
2016-05-18,No,213
2016-05-19,No,204
2016-05-20,No,237
2016-05-21,No,213
2016-05-22,No,125
2016-05-23,No,142
2016-05-24,No,242
2016-05-25,No,206
2016-05-26,No,190
2016-05-27,No,169
2016-05-28,No,140
2016-05-29,No,181
2016-05-30,No,173
2016-05-31,No,190
2016-06-01,No,310
2016-06-02,No,252
2016-06-03,No,197
2016-06-04,No,86
2016-06-05,No,107
2016-06-06,No,90
2016-06-07,No,335
2016-06-08,No,276
2016-06-09,No,151
2016-06-10,No,280
2016-06-11,No,112
2016-06-12,No,253
2016-06-13,No,225
2016-06-14,No,182
2016-06-15,No,149
2016-06-16,No,154
2016-06-17,No,252
2016-06-18,No,202
2016-06-19,No,117
2016-06-20,No,648
2016-06-21,No,436
2016-06-22,No,575
2016-06-23,No,189
2016-06-24,No,129
2016-06-25,No,135
2016-06-26,No,102
2016-06-27,No,222
2016-06-28,No,190
2016-06-29,No,210
2016-06-30,No,141
2016-07-01,No,110
2016-07-02,No,207
2016-07-03,No,214
2016-07-04,No,366
2016-07-05,No,268
2016-07-06,No,1085
2016-07-07,No,709
2016-07-08,No,891
2016-07-09,No,515
2016-07-10,No,753
2016-07-11,No,576
2016-07-12,No,594
2016-07-13,No,519
2016-07-14,No,628
2016-07-15,No,356
2016-07-16,No,212
2016-07-17,No,479
2016-07-18,No,483
2016-07-19,No,302
2016-07-20,No,179
2016-07-21,No,341
2016-07-22,No,413
2016-07-23,No,208
2016-07-24,No,273
2016-07-25,No,458
2016-07-26,No,228
2016-07-27,No,242
2016-07-28,No,263
2016-07-29,No,187
2016-07-30,No,207
2016-07-31,No,237
2016-08-01,No,199
2016-08-02,No,16773
2016-08-03,No,7531
2016-08-04,No,1114
2016-08-05,No,573
2016-08-06,No,413
2016-08-07,No,417
2016-08-08,No,444
2016-08-09,No,496
2016-08-10,No,605
2016-08-11,No,375
2016-08-12,No,247
2016-08-13,No,267
2016-08-14,No,492
2016-08-15,No,290
2016-08-16,No,320
2016-08-17,No,277
2016-08-18,No,212
2016-08-19,No,309
2016-08-20,No,264
2016-08-21,No,412
2016-08-22,No,290
2016-08-23,No,280
2016-08-24,No,352
2016-08-25,No,540
2016-08-26,No,428
2016-08-27,No,194
2016-08-28,No,332
2016-08-29,No,222
2016-08-30,No,268
2016-08-31,No,290
2016-09-01,No,323
2016-09-02,No,442
2016-09-03,No,289
2016-09-04,No,420
2016-09-05,No,190
2016-09-06,No,300
2016-09-07,No,217
2016-09-08,No,153
2016-09-09,No,282
2016-09-10,No,348
2016-09-11,No,166
2016-09-12,No,274
2016-09-13,No,197
2016-09-14,No,440
2016-09-15,No,514
2016-09-16,No,267
2016-09-17,No,360
2016-09-18,No,328
2016-09-19,No,214
2016-09-20,No,450
2016-09-21,No,673
2016-09-22,No,544
2016-09-23,No,613
2016-09-24,No,532
2016-09-25,No,341
2016-09-26,No,348
2016-09-27,No,405
2016-09-28,No,480
2016-09-29,No,325
2016-09-30,No,274
2016-10-01,No,245
2016-10-02,No,217
2016-10-03,No,281
2016-10-04,No,232
2016-10-05,No,427
2016-10-06,No,469
2016-10-07,No,350
2016-10-08,No,158
2016-10-09,No,245
2016-10-10,No,284
2016-10-11,No,221
2016-10-12,No,243
2016-10-13,No,236
2016-10-14,No,187
2016-10-15,No,160
2016-10-16,No,427
2016-10-17,No,243
2016-10-18,No,203
2016-10-19,No,242
2016-10-20,No,225
2016-10-21,No,195
2016-10-22,No,189
2016-10-23,No,161
2016-10-24,No,236
2016-10-25,No,244
2016-10-26,No,186
2016-10-27,No,238
2016-10-28,No,187
2016-10-29,No,156
2016-10-30,No,215
2016-10-31,No,170
2016-11-01,No,197
2016-11-02,No,352
2016-11-03,No,250
2016-11-04,No,187
2016-11-05,No,165
2016-11-06,No,153
2016-11-07,No,128
2016-11-08,No,257
2016-11-09,No,2059
2016-11-10,No,2401
2016-11-11,No,976
2016-11-12,No,686
2016-11-13,No,525
2016-11-14,No,717
2016-11-15,No,589
2016-11-16,No,729
2016-11-17,No,763
2016-11-18,No,331
2016-11-19,No,334
2016-11-20,No,317
2016-11-21,No,296
2016-11-22,No,297
2016-11-23,No,253
2016-11-24,No,138
2016-11-25,No,225
2016-11-26,No,290
2016-11-27,No,350
2016-11-28,No,402
2016-11-29,No,629
2016-11-30,No,342
2016-12-01,No,1643
2016-12-02,No,1381
2016-12-03,No,322
2016-12-04,No,260
2016-12-05,No,624
2016-12-06,No,600
2016-12-07,No,1189
2016-12-08,No,376
2016-12-09,No,375
2016-12-10,No,347
2016-12-11,No,619
2016-12-12,No,387
2016-12-13,No,327
2016-12-14,No,387
2016-12-15,No,369
2016-12-16,No,324
2016-12-17,No,210
2016-12-18,No,208
2016-12-19,No,200
2016-12-20,No,222
2016-12-21,No,272
2016-12-22,No,233
2016-12-23,No,141
2016-12-24,No,429
2016-12-25,No,158
2016-12-26,No,906
2016-12-27,No,610
2016-12-28,No,227
2016-12-29,No,344
2016-12-30,No,326
2016-12-31,No,254
2017-01-01,No,148
2017-01-02,No,165
2017-01-03,No,178
2017-01-04,No,565
2017-01-05,No,4010
2017-01-06,No,6868
2017-01-07,No,4231
2017-01-08,No,1358
2017-01-09,No,1373
2017-01-10,No,1241
2017-01-11,No,694
2017-01-12,No,848
2017-01-13,No,514
2017-01-14,No,382
2017-01-15,No,743
2017-01-16,No,1304
2017-01-17,No,668
2017-01-18,No,735
2017-01-19,No,545
2017-01-20,No,821
2017-01-21,No,552
2017-01-22,No,758
2017-01-23,No,737
2017-01-24,No,791
2017-01-25,No,1188
2017-01-26,No,709
2017-01-27,No,567
2017-01-28,No,835
2017-01-29,No,1479
2017-01-30,No,881
2017-01-31,No,1623
2017-02-01,No,2664
2017-02-02,No,4803
2017-02-03,No,4082
2017-02-04,No,3467
2017-02-05,No,4415
2017-02-06,No,3228
2017-02-07,No,2173
2017-02-08,No,1907
2017-02-09,No,1244
2017-02-10,No,1941
2017-02-11,No,1287
2017-02-12,No,1298
2017-02-13,No,1082
2017-02-14,No,1060
2017-02-15,No,1434
2017-02-16,No,1351
2017-02-17,No,1534
2017-02-18,No,1343
2017-02-19,No,1257
2017-02-20,No,1290
2017-02-21,No,1510
2017-02-22,No,966
2017-02-23,No,1090
2017-02-24,No,1008
2017-02-25,No,780
2017-02-26,No,1237
2017-02-27,No,1506
2017-02-28,No,870
2017-03-01,No,941
2017-03-02,No,813
2017-03-03,No,621
2017-03-04,No,414
2017-03-05,No,527
2017-03-06,No,483
2017-03-07,No,504
2017-03-08,No,473
2017-03-09,No,419
2017-03-10,No,966
2017-03-11,No,412
2017-03-12,No,296
2017-03-13,No,542
2017-03-14,No,788
2017-03-15,No,791
2017-03-16,No,972
2017-03-17,No,776
2017-03-18,No,357
2017-03-19,No,342
2017-03-20,No,444
2017-03-21,No,922
2017-03-22,No,554
2017-03-23,No,259
2017-03-24,No,369
2017-03-25,No,331
2017-03-26,No,168
2017-03-27,No,257
2017-03-28,No,308
2017-03-29,No,219
2017-03-30,No,336
2017-03-31,No,274
2017-04-01,No,342
2017-04-02,No,411
2017-04-03,No,462
2017-04-04,No,523
2017-04-05,No,800
2017-04-06,No,469
2017-04-07,No,814
2017-04-08,No,437
2017-04-09,No,460
2017-04-10,No,379
2017-04-11,No,353
2017-04-12,No,716
2017-04-13,No,2810
2017-04-14,No,942
2017-04-15,No,601
2017-04-16,No,409
2017-04-17,No,528
2017-04-18,No,385
2017-04-19,No,327
2017-04-20,No,310
2017-04-21,No,353
2017-04-22,No,521
2017-04-23,No,682
2017-04-24,No,996
2017-04-25,No,1998
2017-04-26,No,639
2017-04-27,No,300
2017-04-28,No,432
2017-04-29,No,391
2017-04-30,No,490
2017-05-01,No,1800
2017-05-02,No,1352
2017-05-03,No,600
2017-05-04,No,381
2017-05-05,No,543
2017-05-06,No,449
2017-05-07,No,408
2017-05-08,No,367
2017-05-09,No,511
2017-05-10,No,2184
2017-05-11,No,1052
2017-05-12,No,488
2017-05-13,No,445
2017-05-14,No,354
2017-05-15,No,347
2017-05-16,No,489
2017-05-17,No,572
2017-05-18,No,365
2017-05-19,No,290
2017-05-20,No,290
2017-05-21,No,284
2017-05-22,No,358
2017-05-23,No,390
2017-05-24,No,491
2017-05-25,No,392
2017-05-26,No,334
2017-05-27,No,337
2017-05-28,No,453
2017-05-29,No,383
2017-05-30,No,340
2017-05-31,No,479
2017-06-01,No,378
2017-06-02,No,615
2017-06-03,No,282
2017-06-04,No,363
2017-06-05,No,1013
2017-06-06,No,1427
2017-06-07,No,422
2017-06-08,No,389
2017-06-09,No,361
2017-06-10,No,291
2017-06-11,No,321
2017-06-12,No,411
2017-06-13,No,362
2017-06-14,No,326
2017-06-15,No,294
2017-06-16,No,564
2017-06-17,No,928
2017-06-18,No,466
2017-06-19,No,497
2017-06-20,No,303
2017-06-21,No,500
2017-06-22,No,321
2017-06-23,No,253
2017-06-24,No,283
2017-06-25,No,282
2017-06-26,No,424
2017-06-27,No,369
2017-06-28,No,327
2017-06-29,No,271
2017-06-30,No,371
2017-07-01,No,448
2017-07-02,No,440
2017-07-03,No,670
2017-07-04,No,952
2017-07-05,No,506
2017-07-06,No,223
2017-07-07,No,317
2017-07-08,No,300
2017-07-09,No,303
2017-07-10,No,2460
2017-07-11,No,2032
2017-07-12,No,649
2017-07-13,No,423
2017-07-14,No,320
2017-07-15,No,318
2017-07-16,No,227
2017-07-17,No,297
2017-07-18,No,354
2017-07-19,No,534
2017-07-20,No,270
2017-07-21,No,233
2017-07-22,No,306
2017-07-23,No,282
2017-07-24,No,255
2017-07-25,No,435
2017-07-26,No,477
2017-07-27,No,256
2017-07-28,No,204
2017-07-29,No,175
2017-07-30,No,329
2017-07-31,No,323
2017-08-01,No,492
2017-08-02,No,34423
2017-08-03,No,16813
2017-08-04,No,2562
2017-08-05,No,862
2017-08-06,No,647
2017-08-07,No,554
2017-08-08,No,417
2017-08-09,No,471
2017-08-10,No,501
2017-08-11,No,489
2017-08-12,No,2287
2017-08-13,No,4136
2017-08-14,No,2236
2017-08-15,No,2046
2017-08-16,No,774
2017-08-17,No,537
2017-08-18,No,685
2017-08-19,No,480
2017-08-20,No,896
2017-08-21,No,311
2017-08-22,No,296
2017-08-23,No,411
2017-08-24,No,4530
2017-08-25,No,1937
2017-08-26,No,760
2017-08-27,No,499
2017-08-28,No,550
2017-08-29,No,477
2017-08-30,No,445
2017-08-31,No,988
2017-09-01,No,736
2017-09-02,No,248
2017-09-03,No,247
2017-09-04,No,391
2017-09-05,No,466
2017-09-06,No,439
2017-09-07,No,370
2017-09-08,No,565
2017-09-09,No,462
2017-09-10,No,416
2017-09-11,No,315
2017-09-12,No,385
2017-09-13,No,316
2017-09-14,No,363
2017-09-15,No,242
2017-09-16,No,226
2017-09-17,No,184
2017-09-18,No,288
2017-09-19,No,356
2017-09-20,No,675
2017-09-21,No,399
2017-09-22,No,333
2017-09-23,No,1098
2017-09-24,No,4055
2017-09-25,No,1539
2017-09-26,No,813
2017-09-27,No,547
2017-09-28,No,529
2017-09-29,No,390
2017-09-30,No,303
2017-10-01,No,247
2017-10-02,No,315
2017-10-03,No,441
2017-10-04,No,684
2017-10-05,No,510
2017-10-06,No,338
2017-10-07,No,440
2017-10-08,No,286
2017-10-09,No,1376
2017-10-10,No,1668
2017-10-11,No,1365
2017-10-12,No,673
2017-10-13,No,302
2017-10-14,No,256
2017-10-15,No,516
2017-10-16,No,382
2017-10-17,No,891
2017-10-18,No,454
2017-10-19,No,334
2017-10-20,No,419
2017-10-21,No,332
2017-10-22,No,196
2017-10-23,No,321
2017-10-24,No,373
2017-10-25,No,460
2017-10-26,No,350
2017-10-27,No,412
2017-10-28,No,310
2017-10-29,No,298
2017-10-30,No,307
2017-10-31,No,468
2017-11-01,No,242
2017-11-02,No,238
2017-11-03,No,498
2017-11-04,No,480
2017-11-05,No,198
2017-11-06,No,367
2017-11-07,No,446
2017-11-08,No,1804
2017-11-09,No,519
2017-11-10,No,349
2017-11-11,No,258
2017-11-12,No,676
2017-11-13,No,805
2017-11-14,No,362
2017-11-15,No,305
2017-11-16,No,1287
2017-11-17,No,1271
2017-11-18,No,724
2017-11-19,No,306
2017-11-20,No,362
2017-11-21,No,394
2017-11-22,No,410
2017-11-23,No,290
2017-11-24,No,173
2017-11-25,No,508
2017-11-26,No,394
2017-11-27,No,371
2017-11-28,No,509
2017-11-29,No,737
2017-11-30,No,786
2017-12-01,No,5249
2017-12-02,No,6216
2017-12-03,No,12035
2017-12-04,No,6095
2017-12-05,No,2817
2017-12-06,No,2477
2017-12-07,No,610
2017-12-08,No,692
2017-12-09,No,559
2017-12-10,No,392
2017-12-11,No,575
2017-12-12,No,662
2017-12-13,No,566
2017-12-14,No,285
2017-12-15,No,785
2017-12-16,No,395
2017-12-17,No,330
2017-12-18,No,284
2017-12-19,No,292
2017-12-20,No,392
2017-12-21,No,814
2017-12-22,No,510
2017-12-23,No,691
2017-12-24,No,462
2017-12-25,No,291
2017-12-26,No,349
2017-12-27,No,819
2017-12-28,No,360
2017-12-29,No,557
2017-12-30,No,575
2017-12-31,No,499
2018-01-01,No,343
2018-01-02,No,1131
2018-01-03,No,892
2018-01-04,No,693
2018-01-05,No,665
2018-01-06,No,427
2018-01-07,No,581
2018-01-08,No,489
2018-01-09,No,439
2018-01-10,No,407
2018-01-11,No,443
2018-01-12,No,1055
2018-01-13,No,750
2018-01-14,No,865
2018-01-15,No,2206
2018-01-16,No,3038
2018-01-17,No,645
2018-01-18,No,504
2018-01-19,No,557
2018-01-20,No,425
2018-01-21,No,842
2018-01-22,No,876
2018-01-23,No,764
2018-01-24,No,1082
2018-01-25,No,430
2018-01-26,No,322
2018-01-27,No,283
2018-01-28,No,942
2018-01-29,No,376
2018-01-30,No,288
2018-01-31,No,329
2018-02-01,No,983
2018-02-02,No,952
2018-02-03,No,1241
2018-02-04,No,1126
2018-02-05,No,1774
2018-02-06,No,803
2018-02-07,No,4785
2018-02-08,No,5413
2018-02-09,No,1209
2018-02-10,No,720
2018-02-11,No,675
2018-02-12,No,532
2018-02-13,No,569
2018-02-14,No,387
2018-02-15,No,308
2018-02-16,No,541
2018-02-17,No,264
2018-02-18,No,396
2018-02-19,No,686
2018-02-20,No,668
2018-02-21,No,2131
2018-02-22,No,831
2018-02-23,No,612
2018-02-24,No,671
2018-02-25,No,2774
2018-02-26,No,4285
2018-02-27,No,778
2018-02-28,No,589
2018-03-01,No,694
2018-03-02,No,479
2018-03-03,No,676
2018-03-04,No,468
2018-03-05,No,418
2018-03-06,No,244
2018-03-07,No,213
2018-03-08,No,268
2018-03-09,No,409
2018-03-10,No,389
2018-03-11,No,677
2018-03-12,No,405
2018-03-13,No,200
2018-03-14,No,201
2018-03-15,No,278
2018-03-16,No,741
2018-03-17,No,433
2018-03-18,No,246
2018-03-19,No,357
2018-03-20,No,224
2018-03-21,No,252
2018-03-22,No,345
2018-03-23,No,500
2018-03-24,No,508
2018-03-25,No,382
2018-03-26,No,950
2018-03-27,No,1355
2018-03-28,No,1645
2018-03-29,No,496
2018-03-30,No,295
2018-03-31,No,316
2018-04-01,No,472
2018-04-02,No,339
2018-04-03,No,305
2018-04-04,No,780
2018-04-05,No,410
2018-04-06,No,188
2018-04-07,No,341
2018-04-08,No,295
2018-04-09,No,243
2018-04-10,No,231
2018-04-11,No,545
2018-04-12,No,286
2018-04-13,No,217
2018-04-14,No,178
2018-04-15,No,776
2018-04-16,No,879
2018-04-17,No,865
2018-04-18,No,848
2018-04-19,No,1187
2018-04-20,No,528
2018-04-21,No,242
2018-04-22,No,652
2018-04-23,No,490
2018-04-24,No,782
2018-04-25,No,1305
2018-04-26,No,4820
2018-04-27,No,1197
2018-04-28,No,852
2018-04-29,No,892
2018-04-30,No,356
2018-05-01,No,443
2018-05-02,No,412
2018-05-03,No,598
2018-05-04,No,1713
2018-05-05,No,1288
2018-05-06,No,784
2018-05-07,No,429
2018-05-08,No,378
2018-05-09,No,338
2018-05-10,No,208
2018-05-11,No,291
2018-05-12,No,215
2018-05-13,No,231
2018-05-14,No,212
2018-05-15,No,345
2018-05-16,No,386
2018-05-17,No,1047
2018-05-18,No,386
2018-05-19,No,278
