date,birthday,tweet_count
2014-11-26,No,742
2014-11-27,No,416
2014-11-28,No,287
2014-11-29,No,340
2014-11-30,No,215
2014-12-01,No,1143
2014-12-02,No,535
2014-12-03,No,836
2014-12-04,No,1748
2014-12-05,No,618
2014-12-06,No,451
2014-12-07,No,364
2014-12-08,No,221
2014-12-09,No,269
2014-12-10,No,210
2014-12-11,No,204
2014-12-12,No,202
2014-12-13,No,303
2014-12-14,No,398
2014-12-15,No,255
2014-12-16,No,237
2014-12-17,No,189
2014-12-18,No,152
2014-12-19,No,136
2014-12-20,No,145
2014-12-21,No,188
2014-12-22,No,186
2014-12-23,No,206
2014-12-24,No,392
2014-12-25,No,158
2014-12-26,No,186
2014-12-27,No,188
2014-12-28,No,651
2014-12-29,No,489
2014-12-30,No,168
2014-12-31,No,179
2015-01-01,No,242
2015-01-02,No,243
2015-01-03,No,147
2015-01-04,No,238
2015-01-05,No,557
2015-01-06,No,181
2015-01-07,No,224
2015-01-08,No,606
2015-01-09,No,238
2015-01-10,No,230
2015-01-11,No,205
2015-01-12,No,131
2015-01-13,No,155
2015-01-14,No,209
2015-01-15,No,163
2015-01-16,No,156
2015-01-17,No,226
2015-01-18,No,195
2015-01-19,No,265
2015-01-20,No,154
2015-01-21,No,304
2015-01-22,No,186
2015-01-23,No,242
2015-01-24,No,135
2015-01-25,No,308
2015-01-26,No,453
2015-01-27,No,237
2015-01-28,No,202
2015-01-29,No,257
2015-01-30,No,154
2015-01-31,No,267
2015-02-01,No,183
2015-02-02,No,243
2015-02-03,No,288
2015-02-04,No,263
2015-02-05,No,273
2015-02-06,No,319
2015-02-07,No,150
2015-02-08,No,212
2015-02-09,No,210
2015-02-10,No,281
2015-02-11,No,242
2015-02-12,No,224
2015-02-13,No,251
2015-02-14,No,157
2015-02-15,No,150
2015-02-16,No,249
2015-02-17,No,228
2015-02-18,No,203
2015-02-19,No,175
2015-02-20,No,440
2015-02-21,No,392
2015-02-22,No,285
2015-02-23,No,501
2015-02-24,No,603
2015-02-25,No,344
2015-02-26,No,450
2015-02-27,No,191
2015-02-28,No,188
2015-03-01,No,257
2015-03-02,No,193
2015-03-03,No,255
2015-03-04,No,191
2015-03-05,No,297
2015-03-06,No,254
2015-03-07,No,390
2015-03-08,No,244
2015-03-09,No,122
2015-03-10,No,171
2015-03-11,No,120
2015-03-12,No,146
2015-03-13,No,97
2015-03-14,No,100
2015-03-15,No,111
2015-03-16,No,170
2015-03-17,No,157
2015-03-18,No,228
2015-03-19,No,345
2015-03-20,No,251
2015-03-21,No,193
2015-03-22,No,332
2015-03-23,No,250
2015-03-24,No,254
2015-03-25,No,226
2015-03-26,No,472
2015-03-27,No,306
2015-03-28,No,212
2015-03-29,No,401
2015-03-30,No,213
2015-03-31,No,285
2015-04-01,No,211
2015-04-02,No,174
2015-04-03,No,159
2015-04-04,No,119
2015-04-05,No,272
2015-04-06,No,203
2015-04-07,No,361
2015-04-08,No,1117
2015-04-09,No,819
2015-04-10,No,521
2015-04-11,No,202
2015-04-12,No,396
2015-04-13,No,358
2015-04-14,No,221
2015-04-15,No,156
2015-04-16,No,216
2015-04-17,No,204
2015-04-18,No,131
2015-04-19,No,241
2015-04-20,No,206
2015-04-21,No,159
2015-04-22,No,300
2015-04-23,No,175
2015-04-24,No,174
2015-04-25,No,126
2015-04-26,No,258
2015-04-27,No,358
2015-04-28,No,1418
2015-04-29,No,626
2015-04-30,No,620
2015-05-01,No,368
2015-05-02,No,269
2015-05-03,No,123
2015-05-04,No,388
2015-05-05,No,197
2015-05-06,No,388
2015-05-07,No,263
2015-05-08,No,149
2015-05-09,No,107
2015-05-10,No,193
2015-05-11,No,155
2015-05-12,No,133
2015-05-13,No,229
2015-05-14,No,179
2015-05-15,No,140
2015-05-16,No,183
2015-05-17,No,244
2015-05-18,No,387
2015-05-19,No,342
2015-05-20,No,165
2015-05-21,No,152
2015-05-22,No,248
2015-05-23,No,132
2015-05-24,No,198
2015-05-25,No,297
2015-05-26,No,263
2015-05-27,No,241
2015-05-28,No,167
2015-05-29,No,221
2015-05-30,No,184
2015-05-31,No,94
2015-06-01,No,137
2015-06-02,No,221
2015-06-03,No,546
2015-06-04,No,231
2015-06-05,No,199
2015-06-06,No,136
2015-06-07,No,341
2015-06-08,No,284
2015-06-09,No,247
2015-06-10,No,291
2015-06-11,No,287
2015-06-12,No,272
2015-06-13,No,281
2015-06-14,No,112
2015-06-15,No,213
2015-06-16,No,141
2015-06-17,No,260
2015-06-18,No,924
2015-06-19,No,579
2015-06-20,No,457
2015-06-21,No,167
2015-06-22,No,179
2015-06-23,No,244
2015-06-24,No,427
2015-06-25,No,353
2015-06-26,No,1114
2015-06-27,No,296
2015-06-28,No,258
2015-06-29,No,205
2015-06-30,No,258
2015-07-01,No,250
2015-07-02,No,262
2015-07-03,No,147
2015-07-04,No,412
2015-07-05,No,266
2015-07-06,No,197
2015-07-07,No,267
2015-07-08,No,294
2015-07-09,No,277
2015-07-10,No,162
2015-07-11,No,145
2015-07-12,No,130
2015-07-13,No,170
2015-07-14,No,206
2015-07-15,No,243
2015-07-16,No,279
2015-07-17,No,331
2015-07-18,No,190
2015-07-19,No,222
2015-07-20,No,162
2015-07-21,No,187
2015-07-22,No,226
2015-07-23,No,718
2015-07-24,No,238
2015-07-25,No,291
2015-07-26,No,241
2015-07-27,No,155
2015-07-28,No,397
2015-07-29,No,249
2015-07-30,No,162
2015-07-31,No,149
2015-08-01,No,211
2015-08-02,No,2355
2015-08-03,No,2880
2015-08-04,No,761
2015-08-05,No,413
2015-08-06,No,415
2015-08-07,No,409
2015-08-08,No,244
2015-08-09,No,157
2015-08-10,No,225
2015-08-11,No,273
2015-08-12,No,298
2015-08-13,No,324
2015-08-14,No,223
2015-08-15,No,318
2015-08-16,No,912
2015-08-17,No,727
2015-08-18,No,539
2015-08-19,No,519
2015-08-20,No,371
2015-08-21,No,308
2015-08-22,No,178
2015-08-23,No,189
2015-08-24,No,147
2015-08-25,No,224
2015-08-26,No,198
2015-08-27,No,272
2015-08-28,No,183
2015-08-29,No,137
2015-08-30,No,128
2015-08-31,No,134
2015-09-01,No,279
2015-09-02,No,329
2015-09-03,No,165
2015-09-04,No,170
2015-09-05,No,167
2015-09-06,No,186
2015-09-07,No,158
2015-09-08,No,215
2015-09-09,No,198
2015-09-10,No,601
2015-09-11,No,342
2015-09-12,No,243
2015-09-13,No,229
2015-09-14,No,413
2015-09-15,No,151
2015-09-16,No,209
2015-09-17,No,165
2015-09-18,No,315
2015-09-19,No,196
2015-09-20,No,178
2015-09-21,No,208
2015-09-22,No,203
2015-09-23,No,242
2015-09-24,No,214
2015-09-25,No,237
2015-09-26,No,185
2015-09-27,No,207
2015-09-28,No,202
2015-09-29,No,158
2015-09-30,No,158
2015-10-01,No,138
2015-10-02,No,139
2015-10-03,No,122
2015-10-04,No,192
2015-10-05,No,178
2015-10-06,No,178
2015-10-07,No,196
2015-10-08,No,297
2015-10-09,No,138
2015-10-10,No,160
2015-10-11,No,108
2015-10-12,No,126
2015-10-13,No,109
2015-10-14,No,182
2015-10-15,No,161
2015-10-16,No,248
2015-10-17,No,136
2015-10-18,No,196
2015-10-19,No,287
2015-10-20,No,285
2015-10-21,No,565
2015-10-22,No,540
2015-10-23,No,335
2015-10-24,No,270
2015-10-25,No,233
2015-10-26,No,246
2015-10-27,No,291
2015-10-28,No,402
2015-10-29,No,420
2015-10-30,No,179
2015-10-31,No,241
2015-11-01,No,200
2015-11-02,No,220
2015-11-03,No,460
2015-11-04,No,358
2015-11-05,No,247
2015-11-06,No,185
2015-11-07,No,204
2015-11-08,No,226
2015-11-09,No,181
2015-11-10,No,288
2015-11-11,No,425
2015-11-12,No,261
2015-11-13,No,109
2015-11-14,No,119
2015-11-15,No,118
2015-11-16,No,132
2015-11-17,No,316
2015-11-18,No,237
2015-11-19,No,335
2015-11-20,No,307
2015-11-21,No,129
2015-11-22,No,239
2015-11-23,No,157
2015-11-24,No,176
2015-11-25,No,237
2015-11-26,No,210
2015-11-27,No,111
2015-11-28,No,203
2015-11-29,No,219
2015-11-30,No,393
2015-12-01,No,765
2015-12-02,No,592
2015-12-03,No,208
2015-12-04,No,262
2015-12-05,No,250
2015-12-06,No,107
2015-12-07,No,413
2015-12-08,No,264
2015-12-09,No,189
2015-12-10,No,143
2015-12-11,No,145
2015-12-12,No,137
2015-12-13,No,139
2015-12-14,No,209
2015-12-15,No,223
2015-12-16,No,173
2015-12-17,No,162
2015-12-18,No,222
2015-12-19,No,138
2015-12-20,No,287
2015-12-21,No,127
2015-12-22,No,219
2015-12-23,No,162
2015-12-24,No,110
2015-12-25,No,69
2015-12-26,No,101
2015-12-27,No,96
2015-12-28,No,710
2015-12-29,No,1004
2015-12-30,No,398
2015-12-31,No,209
2016-01-01,No,126
2016-01-02,No,125
2016-01-03,No,392
2016-01-04,No,283
2016-01-05,No,176
2016-01-06,No,328
2016-01-07,No,396
2016-01-08,No,232
2016-01-09,No,97
2016-01-10,No,131
2016-01-11,No,121
2016-01-12,No,128
2016-01-13,No,279
2016-01-14,No,177
2016-01-15,No,163
2016-01-16,No,175
2016-01-17,No,135
2016-01-18,No,993
2016-01-19,No,738
2016-01-20,No,324
2016-01-21,No,266
2016-01-22,No,379
2016-01-23,No,381
2016-01-24,No,157
2016-01-25,No,188
2016-01-26,No,146
2016-01-27,No,205
2016-01-28,No,154
2016-01-29,No,206
2016-01-30,No,243
2016-01-31,No,233
2016-02-01,No,234
2016-02-02,No,218
2016-02-03,No,355
2016-02-04,No,241
2016-02-05,No,710
2016-02-06,No,282
2016-02-07,No,273
2016-02-08,No,321
2016-02-09,No,350
2016-02-10,No,204
2016-02-11,No,262
2016-02-12,No,210
2016-02-13,No,148
2016-02-14,No,474
2016-02-15,No,401
2016-02-16,No,246
2016-02-17,No,382
2016-02-18,No,365
2016-02-19,No,201
2016-02-20,No,183
2016-02-21,No,243
2016-02-22,No,257
2016-02-23,No,296
2016-02-24,No,388
2016-02-25,No,853
2016-02-26,No,335
2016-02-27,No,208
2016-02-28,No,244
2016-02-29,No,234
2016-03-01,No,404
2016-03-02,No,241
2016-03-03,No,254
2016-03-04,No,226
2016-03-05,No,182
2016-03-06,No,232
2016-03-07,No,215
2016-03-08,No,181
2016-03-09,No,123
2016-03-10,No,106
2016-03-11,No,144
2016-03-12,No,182
2016-03-13,No,226
2016-03-14,No,233
2016-03-15,No,168
2016-03-16,No,245
2016-03-17,No,158
2016-03-18,No,236
2016-03-19,No,287
2016-03-20,No,268
2016-03-21,No,179
2016-03-22,No,309
2016-03-23,No,206
2016-03-24,No,293
2016-03-25,No,258
2016-03-26,No,223
2016-03-27,No,277
2016-03-28,No,180
2016-03-29,No,133
2016-03-30,No,191
2016-03-31,No,316
2016-04-01,No,250
2016-04-02,No,325
2016-04-03,No,233
2016-04-04,No,293
2016-04-05,No,231
2016-04-06,No,367
2016-04-07,No,253
2016-04-08,No,253
2016-04-09,No,264
2016-04-10,No,156
2016-04-11,No,249
2016-04-12,No,138
2016-04-13,No,773
2016-04-14,No,356
2016-04-15,No,242
2016-04-16,No,196
2016-04-17,No,280
2016-04-18,No,153
2016-04-19,No,118
2016-04-20,No,155
2016-04-21,No,117
2016-04-22,No,146
2016-04-23,No,407
2016-04-24,No,166
2016-04-25,No,154
2016-04-26,No,283
2016-04-27,No,342
2016-04-28,No,281
2016-04-29,No,208
2016-04-30,No,240
2016-05-01,No,220
2016-05-02,No,402
2016-05-03,No,368
2016-05-04,No,349
2016-05-05,No,396
2016-05-06,No,249
2016-05-07,No,498
2016-05-08,No,212
2016-05-09,No,334
2016-05-10,No,433
2016-05-11,No,294
2016-05-12,No,221
2016-05-13,No,140
2016-05-14,No,204
2016-05-15,No,267
2016-05-16,No,214
2016-05-17,No,202
2016-05-18,No,213
2016-05-19,No,203
2016-05-20,No,241
2016-05-21,No,214
2016-05-22,No,126
2016-05-23,No,152
2016-05-24,No,241
2016-05-25,No,206
2016-05-26,No,190
2016-05-27,No,169
2016-05-28,No,140
2016-05-29,No,181
2016-05-30,No,173
2016-05-31,No,190
2016-06-01,No,310
2016-06-02,No,252
2016-06-03,No,199
2016-06-04,No,86
2016-06-05,No,107
2016-06-06,No,91
2016-06-07,No,191
2016-06-08,No,256
2016-06-09,No,151
2016-06-10,No,280
2016-06-11,No,111
2016-06-12,No,247
2016-06-13,No,225
2016-06-14,No,182
2016-06-15,No,149
2016-06-16,No,154
2016-06-17,No,251
2016-06-18,No,202
2016-06-19,No,118
2016-06-20,No,651
2016-06-21,No,435
2016-06-22,No,572
2016-06-23,No,192
2016-06-24,No,129
2016-06-25,No,135
2016-06-26,No,102
2016-06-27,No,222
2016-06-28,No,190
2016-06-29,No,210
2016-06-30,No,141
2016-07-01,No,110
2016-07-02,No,207
2016-07-03,No,214
2016-07-04,No,367
2016-07-05,No,268
2016-07-06,No,1556
2016-07-07,No,1093
2016-07-08,No,951
2016-07-09,No,530
2016-07-10,No,780
2016-07-11,No,592
2016-07-12,No,606
2016-07-13,No,538
2016-07-14,No,630
2016-07-15,No,354
2016-07-16,No,214
2016-07-17,No,489
2016-07-18,No,487
2016-07-19,No,305
2016-07-20,No,186
2016-07-21,No,345
2016-07-22,No,421
2016-07-23,No,209
2016-07-24,No,273
2016-07-25,No,458
2016-07-26,No,269
2016-07-27,No,251
2016-07-28,No,264
2016-07-29,No,183
2016-07-30,No,233
2016-07-31,No,239
2016-08-01,No,202
2016-08-02,No,11183
2016-08-03,No,5361
2016-08-04,No,955
2016-08-05,No,531
2016-08-06,No,395
2016-08-07,No,406
2016-08-08,No,440
2016-08-09,No,473
2016-08-10,No,596
2016-08-11,No,365
2016-08-12,No,246
2016-08-13,No,261
2016-08-14,No,490
2016-08-15,No,288
2016-08-16,No,314
2016-08-17,No,268
2016-08-18,No,210
2016-08-19,No,302
2016-08-20,No,263
2016-08-21,No,410
2016-08-22,No,292
2016-08-23,No,278
2016-08-24,No,348
2016-08-25,No,536
2016-08-26,No,428
2016-08-27,No,194
2016-08-28,No,327
2016-08-29,No,221
2016-08-30,No,267
2016-08-31,No,294
2016-09-01,No,322
2016-09-02,No,444
2016-09-03,No,302
2016-09-04,No,421
2016-09-05,No,191
2016-09-06,No,300
2016-09-07,No,221
2016-09-08,No,152
2016-09-09,No,281
2016-09-10,No,347
2016-09-11,No,169
2016-09-12,No,287
2016-09-13,No,197
2016-09-14,No,439
2016-09-15,No,514
2016-09-16,No,268
2016-09-17,No,362
2016-09-18,No,328
2016-09-19,No,211
2016-09-20,No,454
2016-09-21,No,683
2016-09-22,No,551
2016-09-23,No,613
2016-09-24,No,568
2016-09-25,No,348
2016-09-26,No,351
2016-09-27,No,408
2016-09-28,No,480
2016-09-29,No,330
2016-09-30,No,276
2016-10-01,No,245
2016-10-02,No,217
2016-10-03,No,282
2016-10-04,No,235
2016-10-05,No,440
2016-10-06,No,479
2016-10-07,No,350
2016-10-08,No,158
2016-10-09,No,245
2016-10-10,No,286
2016-10-11,No,221
2016-10-12,No,242
2016-10-13,No,238
2016-10-14,No,187
2016-10-15,No,159
2016-10-16,No,429
2016-10-17,No,247
2016-10-18,No,203
2016-10-19,No,242
2016-10-20,No,225
2016-10-21,No,189
2016-10-22,No,179
2016-10-23,No,159
2016-10-24,No,237
2016-10-25,No,243
2016-10-26,No,186
2016-10-27,No,240
2016-10-28,No,187
2016-10-29,No,156
2016-10-30,No,215
2016-10-31,No,170
2016-11-01,No,198
2016-11-02,No,355
2016-11-03,No,251
2016-11-04,No,191
2016-11-05,No,170
2016-11-06,No,153
2016-11-07,No,129
2016-11-08,No,259
2016-11-09,No,2060
2016-11-10,No,2409
2016-11-11,No,981
2016-11-12,No,714
2016-11-13,No,532
2016-11-14,No,719
2016-11-15,No,590
2016-11-16,No,643
2016-11-17,No,704
2016-11-18,No,327
2016-11-19,No,334
2016-11-20,No,316
2016-11-21,No,297
2016-11-22,No,297
2016-11-23,No,254
2016-11-24,No,138
2016-11-25,No,224
2016-11-26,No,292
2016-11-27,No,355
2016-11-28,No,404
2016-11-29,No,629
2016-11-30,No,343
2016-12-01,No,1641
2016-12-02,No,1393
2016-12-03,No,323
2016-12-04,No,260
2016-12-05,No,745
2016-12-06,No,694
2016-12-07,No,1199
2016-12-08,No,375
2016-12-09,No,375
2016-12-10,No,347
2016-12-11,No,619
2016-12-12,No,391
2016-12-13,No,327
2016-12-14,No,388
2016-12-15,No,368
2016-12-16,No,294
2016-12-17,No,206
2016-12-18,No,208
2016-12-19,No,201
2016-12-20,No,224
2016-12-21,No,275
2016-12-22,No,234
2016-12-23,No,144
2016-12-24,No,430
2016-12-25,No,159
2016-12-26,No,906
2016-12-27,No,607
2016-12-28,No,227
2016-12-29,No,345
2016-12-30,No,326
2016-12-31,No,254
2017-01-01,No,148
2017-01-02,No,165
2017-01-03,No,178
2017-01-04,No,565
2017-01-05,No,4011
2017-01-06,No,6875
2017-01-07,No,4242
2017-01-08,No,1361
2017-01-09,No,1380
2017-01-10,No,1242
2017-01-11,No,695
2017-01-12,No,850
2017-01-13,No,514
2017-01-14,No,383
2017-01-15,No,743
2017-01-16,No,1309
2017-01-17,No,675
2017-01-18,No,736
2017-01-19,No,546
2017-01-20,No,821
2017-01-21,No,551
2017-01-22,No,769
2017-01-23,No,738
2017-01-24,No,786
2017-01-25,No,1190
2017-01-26,No,717
2017-01-27,No,574
2017-01-28,No,838
2017-01-29,No,1482
2017-01-30,No,883
2017-01-31,No,1639
2017-02-01,No,2700
2017-02-02,No,4829
2017-02-03,No,4099
2017-02-04,No,3488
2017-02-05,No,4431
2017-02-06,No,3236
2017-02-07,No,2181
2017-02-08,No,1911
2017-02-09,No,1253
2017-02-10,No,1993
2017-02-11,No,1299
2017-02-12,No,1306
2017-02-13,No,1088
2017-02-14,No,1089
2017-02-15,No,1459
2017-02-16,No,1359
2017-02-17,No,1535
2017-02-18,No,1348
2017-02-19,No,1260
2017-02-20,No,1298
2017-02-21,No,1522
2017-02-22,No,968
2017-02-23,No,1094
2017-02-24,No,1012
2017-02-25,No,796
2017-02-26,No,1250
2017-02-27,No,1512
2017-02-28,No,879
2017-03-01,No,708
2017-03-02,No,655
2017-03-03,No,612
2017-03-04,No,423
2017-03-05,No,530
2017-03-06,No,485
2017-03-07,No,493
2017-03-08,No,475
2017-03-09,No,422
2017-03-10,No,967
2017-03-11,No,414
2017-03-12,No,301
2017-03-13,No,544
2017-03-14,No,794
2017-03-15,No,827
2017-03-16,No,973
2017-03-17,No,787
2017-03-18,No,358
2017-03-19,No,343
2017-03-20,No,444
2017-03-21,No,924
2017-03-22,No,555
2017-03-23,No,258
2017-03-24,No,369
2017-03-25,No,331
2017-03-26,No,190
2017-03-27,No,258
2017-03-28,No,312
2017-03-29,No,219
2017-03-30,No,335
2017-03-31,No,274
2017-04-01,No,349
2017-04-02,No,411
2017-04-03,No,462
2017-04-04,No,526
2017-04-05,No,806
2017-04-06,No,475
2017-04-07,No,819
2017-04-08,No,444
2017-04-09,No,466
2017-04-10,No,382
2017-04-11,No,353
2017-04-12,No,716
2017-04-13,No,2813
2017-04-14,No,943
2017-04-15,No,603
2017-04-16,No,410
2017-04-17,No,528
2017-04-18,No,385
2017-04-19,No,327
2017-04-20,No,308
2017-04-21,No,353
2017-04-22,No,521
2017-04-23,No,586
2017-04-24,No,971
2017-04-25,No,1997
2017-04-26,No,640
2017-04-27,No,299
2017-04-28,No,434
2017-04-29,No,392
2017-04-30,No,491
2017-05-01,No,1800
2017-05-02,No,1355
2017-05-03,No,602
2017-05-04,No,386
2017-05-05,No,549
2017-05-06,No,449
2017-05-07,No,413
2017-05-08,No,367
2017-05-09,No,511
2017-05-10,No,2183
2017-05-11,No,1053
2017-05-12,No,489
2017-05-13,No,445
2017-05-14,No,353
2017-05-15,No,358
2017-05-16,No,492
2017-05-17,No,576
2017-05-18,No,369
2017-05-19,No,287
2017-05-20,No,292
2017-05-21,No,284
2017-05-22,No,358
2017-05-23,No,390
2017-05-24,No,492
2017-05-25,No,393
2017-05-26,No,336
2017-05-27,No,338
2017-05-28,No,453
2017-05-29,No,383
2017-05-30,No,340
2017-05-31,No,479
2017-06-01,No,378
2017-06-02,No,616
2017-06-03,No,282
2017-06-04,No,361
2017-06-05,No,1011
2017-06-06,No,1428
2017-06-07,No,422
2017-06-08,No,363
2017-06-09,No,359
2017-06-10,No,291
2017-06-11,No,320
2017-06-12,No,415
2017-06-13,No,361
2017-06-14,No,326
2017-06-15,No,294
2017-06-16,No,1970
2017-06-17,No,8973
2017-06-18,No,2126
2017-06-19,No,706
2017-06-20,No,384
2017-06-21,No,551
2017-06-22,No,405
2017-06-23,No,303
2017-06-24,No,299
2017-06-25,No,331
2017-06-26,No,446
2017-06-27,No,381
2017-06-28,No,336
2017-06-29,No,274
2017-06-30,No,374
2017-07-01,No,451
2017-07-02,No,442
2017-07-03,No,671
2017-07-04,No,979
2017-07-05,No,517
2017-07-06,No,223
2017-07-07,No,322
2017-07-08,No,300
2017-07-09,No,304
2017-07-10,No,2465
2017-07-11,No,2036
2017-07-12,No,654
2017-07-13,No,424
2017-07-14,No,321
2017-07-15,No,316
2017-07-16,No,232
2017-07-17,No,301
2017-07-18,No,358
2017-07-19,No,535
2017-07-20,No,274
2017-07-21,No,235
2017-07-22,No,306
2017-07-23,No,284
2017-07-24,No,258
2017-07-25,No,435
2017-07-26,No,479
2017-07-27,No,262
2017-07-28,No,207
2017-07-29,No,179
2017-07-30,No,329
2017-07-31,No,318
2017-08-01,No,491
2017-08-02,No,19611
2017-08-03,No,10657
2017-08-04,No,1932
2017-08-05,No,747
2017-08-06,No,582
2017-08-07,No,441
2017-08-08,No,345
2017-08-09,No,425
2017-08-10,No,483
2017-08-11,No,478
2017-08-12,No,2281
2017-08-13,No,4133
2017-08-14,No,2225
2017-08-15,No,2042
2017-08-16,No,779
2017-08-17,No,536
2017-08-18,No,685
2017-08-19,No,485
2017-08-20,No,897
2017-08-21,No,343
2017-08-22,No,305
2017-08-23,No,414
2017-08-24,No,4534
2017-08-25,No,1941
2017-08-26,No,765
2017-08-27,No,497
2017-08-28,No,531
2017-08-29,No,487
2017-08-30,No,451
2017-08-31,No,990
2017-09-01,No,738
2017-09-02,No,249
2017-09-03,No,250
2017-09-04,No,390
2017-09-05,No,465
2017-09-06,No,437
2017-09-07,No,376
2017-09-08,No,563
2017-09-09,No,463
2017-09-10,No,412
2017-09-11,No,314
2017-09-12,No,383
2017-09-13,No,313
2017-09-14,No,363
2017-09-15,No,246
2017-09-16,No,224
2017-09-17,No,188
2017-09-18,No,288
2017-09-19,No,355
2017-09-20,No,675
2017-09-21,No,397
2017-09-22,No,337
2017-09-23,No,1103
2017-09-24,No,4061
2017-09-25,No,1543
2017-09-26,No,815
2017-09-27,No,550
2017-09-28,No,530
2017-09-29,No,392
2017-09-30,No,304
2017-10-01,No,248
2017-10-02,No,316
2017-10-03,No,441
2017-10-04,No,686
2017-10-05,No,513
2017-10-06,No,338
2017-10-07,No,441
2017-10-08,No,284
2017-10-09,No,1375
2017-10-10,No,1672
2017-10-11,No,1368
2017-10-12,No,675
2017-10-13,No,305
2017-10-14,No,256
2017-10-15,No,518
2017-10-16,No,382
2017-10-17,No,891
2017-10-18,No,453
2017-10-19,No,331
2017-10-20,No,419
2017-10-21,No,330
2017-10-22,No,196
2017-10-23,No,323
2017-10-24,No,373
2017-10-25,No,459
2017-10-26,No,350
2017-10-27,No,413
2017-10-28,No,313
2017-10-29,No,297
2017-10-30,No,308
2017-10-31,No,467
2017-11-01,No,244
2017-11-02,No,239
2017-11-03,No,499
2017-11-04,No,481
2017-11-05,No,198
2017-11-06,No,367
2017-11-07,No,449
2017-11-08,No,1807
2017-11-09,No,521
2017-11-10,No,349
2017-11-11,No,258
2017-11-12,No,677
2017-11-13,No,806
2017-11-14,No,362
2017-11-15,No,305
2017-11-16,No,741
2017-11-17,No,1211
2017-11-18,No,719
2017-11-19,No,305
2017-11-20,No,362
2017-11-21,No,395
2017-11-22,No,410
2017-11-23,No,290
2017-11-24,No,174
2017-11-25,No,513
2017-11-26,No,399
2017-11-27,No,373
2017-11-28,No,517
2017-11-29,No,743
2017-11-30,No,788
2017-12-01,No,5163
2017-12-02,No,6192
2017-12-03,No,12034
2017-12-04,No,6098
2017-12-05,No,2817
2017-12-06,No,2484
2017-12-07,No,613
2017-12-08,No,717
2017-12-09,No,591
2017-12-10,No,398
2017-12-11,No,569
2017-12-12,No,648
2017-12-13,No,578
2017-12-14,No,291
2017-12-15,No,789
2017-12-16,No,400
2017-12-17,No,287
2017-12-18,No,282
2017-12-19,No,294
2017-12-20,No,398
2017-12-21,No,817
2017-12-22,No,513
2017-12-23,No,704
2017-12-24,No,479
2017-12-25,No,291
2017-12-26,No,350
2017-12-27,No,820
2017-12-28,No,365
2017-12-29,No,565
2017-12-30,No,578
2017-12-31,No,502
2018-01-01,No,345
2018-01-02,No,1137
2018-01-03,No,907
2018-01-04,No,695
2018-01-05,No,663
2018-01-06,No,415
2018-01-07,No,569
2018-01-08,No,497
2018-01-09,No,432
2018-01-10,No,404
2018-01-11,No,443
2018-01-12,No,1062
2018-01-13,No,750
2018-01-14,No,883
2018-01-15,No,2210
2018-01-16,No,3047
2018-01-17,No,647
2018-01-18,No,506
2018-01-19,No,567
2018-01-20,No,429
2018-01-21,No,843
2018-01-22,No,874
2018-01-23,No,764
2018-01-24,No,1082
2018-01-25,No,429
2018-01-26,No,321
2018-01-27,No,285
2018-01-28,No,945
2018-01-29,No,374
2018-01-30,No,289
2018-01-31,No,335
2018-02-01,No,990
2018-02-02,No,958
2018-02-03,No,1235
2018-02-04,No,1125
2018-02-05,No,1775
2018-02-06,No,806
2018-02-07,No,4789
2018-02-08,No,5417
2018-02-09,No,1216
2018-02-10,No,721
2018-02-11,No,676
2018-02-12,No,540
2018-02-13,No,571
2018-02-14,No,389
2018-02-15,No,318
2018-02-16,No,532
2018-02-17,No,262
2018-02-18,No,363
2018-02-19,No,687
2018-02-20,No,668
2018-02-21,No,2134
2018-02-22,No,832
2018-02-23,No,612
2018-02-24,No,672
2018-02-25,No,2777
2018-02-26,No,4287
2018-02-27,No,778
2018-02-28,No,589
2018-03-01,No,711
2018-03-02,No,457
2018-03-03,No,675
2018-03-04,No,471
2018-03-05,No,419
2018-03-06,No,245
2018-03-07,No,215
2018-03-08,No,270
2018-03-09,No,409
2018-03-10,No,390
2018-03-11,No,676
2018-03-12,No,406
2018-03-13,No,203
2018-03-14,No,201
2018-03-15,No,278
2018-03-16,No,740
2018-03-17,No,430
2018-03-18,No,247
2018-03-19,No,363
2018-03-20,No,223
2018-03-21,No,253
2018-03-22,No,355
2018-03-23,No,502
2018-03-24,No,511
2018-03-25,No,382
2018-03-26,No,955
2018-03-27,No,1359
2018-03-28,No,1648
2018-03-29,No,504
2018-03-30,No,295
2018-03-31,No,322
2018-04-01,No,477
2018-04-02,No,340
2018-04-03,No,305
2018-04-04,No,797
2018-04-05,No,397
2018-04-06,No,181
2018-04-07,No,341
2018-04-08,No,295
2018-04-09,No,245
2018-04-10,No,233
2018-04-11,No,550
2018-04-12,No,284
2018-04-13,No,214
2018-04-14,No,176
2018-04-15,No,777
2018-04-16,No,879
2018-04-17,No,865
2018-04-18,No,848
2018-04-19,No,1187
2018-04-20,No,528
2018-04-21,No,242
2018-04-22,No,654
2018-04-23,No,488
2018-04-24,No,782
2018-04-25,No,1306
2018-04-26,No,4824
2018-04-27,No,1214
2018-04-28,No,853
2018-04-29,No,892
2018-04-30,No,356
2018-05-01,No,445
2018-05-02,No,416
2018-05-03,No,599
2018-05-04,No,1712
2018-05-05,No,1289
2018-05-06,No,785
2018-05-07,No,430
2018-05-08,No,378
2018-05-09,No,340
